           R_km         P_MeV/fm3         M_M_solar   Energy Density (ε)
 1.08800000e+01    2.45287478e+01    1.66090948e+00    4.59212220e+17
 1.08850000e+01    2.44641463e+01    1.66262722e+00    4.58839735e+17
 1.08900000e+01    2.43995959e+01    1.66434513e+00    4.58466793e+17
 1.08950000e+01    2.43350964e+01    1.66606323e+00    4.58093390e+17
 1.09000000e+01    2.42706482e+01    1.66778150e+00    4.57719527e+17
 1.09050000e+01    2.42062512e+01    1.66949994e+00    4.57345201e+17
 1.09100000e+01    2.41419057e+01    1.67121855e+00    4.56970410e+17
 1.09150000e+01    2.40776116e+01    1.67293732e+00    4.56595153e+17
 1.09200000e+01    2.40133692e+01    1.67465626e+00    4.56219427e+17
 1.09250000e+01    2.39491786e+01    1.67637535e+00    4.55843230e+17
 1.09300000e+01    2.38850397e+01    1.67809460e+00    4.55466561e+17
 1.09350000e+01    2.38209529e+01    1.67981400e+00    4.55089417e+17
 1.09400000e+01    2.37569181e+01    1.68153354e+00    4.54711795e+17
 1.09450000e+01    2.36929356e+01    1.68325323e+00    4.54333694e+17
 1.09500000e+01    2.36290053e+01    1.68497306e+00    4.53955112e+17
 1.09550000e+01    2.35651275e+01    1.68669302e+00    4.53576047e+17
 1.09600000e+01    2.35013023e+01    1.68841312e+00    4.53196496e+17
 1.09650000e+01    2.34375297e+01    1.69013334e+00    4.52816458e+17
 1.09700000e+01    2.33738099e+01    1.69185368e+00    4.52435930e+17
 1.09750000e+01    2.33101430e+01    1.69357415e+00    4.52054912e+17
 1.09800000e+01    2.32465291e+01    1.69529473e+00    4.51673402e+17
 1.09850000e+01    2.31829683e+01    1.69701543e+00    4.51291397e+17
 1.09900000e+01    2.31194608e+01    1.69873623e+00    4.50908897e+17
 1.09950000e+01    2.30560067e+01    1.70045714e+00    4.50525898e+17
 1.10000000e+01    2.29926060e+01    1.70217815e+00    4.50142398e+17
 1.10050000e+01    2.29292589e+01    1.70389926e+00    4.49758396e+17
 1.10100000e+01    2.28659656e+01    1.70562046e+00    4.49373889e+17
 1.10150000e+01    2.28027261e+01    1.70734176e+00    4.48988874e+17
 1.10200000e+01    2.27395406e+01    1.70906313e+00    4.48603349e+17
 1.10250000e+01    2.26764091e+01    1.71078459e+00    4.48217312e+17
 1.10300000e+01    2.26133319e+01    1.71250613e+00    4.47830761e+17
 1.10350000e+01    2.25503089e+01    1.71422774e+00    4.47443693e+17
 1.10400000e+01    2.24873404e+01    1.71594942e+00    4.47056106e+17
 1.10450000e+01    2.24244265e+01    1.71767117e+00    4.46667998e+17
 1.10500000e+01    2.23615672e+01    1.71939297e+00    4.46279368e+17
 1.10550000e+01    2.22987628e+01    1.72111484e+00    4.45890212e+17
 1.10600000e+01    2.22360132e+01    1.72283676e+00    4.45500529e+17
 1.10650000e+01    2.21733187e+01    1.72455873e+00    4.45110318e+17
 1.10700000e+01    2.21106794e+01    1.72628074e+00    4.44719575e+17
 1.10750000e+01    2.20480953e+01    1.72800280e+00    4.44328298e+17
 1.10800000e+01    2.19855667e+01    1.72972489e+00    4.43936486e+17
 1.10850000e+01    2.19230936e+01    1.73144702e+00    4.43544136e+17
 1.10900000e+01    2.18606761e+01    1.73316918e+00    4.43151245e+17
 1.10950000e+01    2.17983145e+01    1.73489136e+00    4.42757812e+17
 1.11000000e+01    2.17360087e+01    1.73661356e+00    4.42363834e+17
 1.11050000e+01    2.16737589e+01    1.73833578e+00    4.41969310e+17
 1.11100000e+01    2.16115653e+01    1.74005801e+00    4.41574236e+17
 1.11150000e+01    2.15494280e+01    1.74178025e+00    4.41178611e+17
 1.11200000e+01    2.14873471e+01    1.74350249e+00    4.40782431e+17
 1.11250000e+01    2.14253226e+01    1.74522474e+00    4.40385696e+17
 1.11300000e+01    2.13633549e+01    1.74694698e+00    4.39988401e+17
 1.11350000e+01    2.13014439e+01    1.74866921e+00    4.39590546e+17
 1.11400000e+01    2.12395898e+01    1.75039142e+00    4.39192127e+17
 1.11450000e+01    2.11777927e+01    1.75211362e+00    4.38793143e+17
 1.11500000e+01    2.11160527e+01    1.75383580e+00    4.38393591e+17
 1.11550000e+01    2.10543701e+01    1.75555795e+00    4.37993468e+17
 1.11600000e+01    2.09927448e+01    1.75728007e+00    4.37592772e+17
 1.11650000e+01    2.09311771e+01    1.75900216e+00    4.37191501e+17
 1.11700000e+01    2.08696670e+01    1.76072420e+00    4.36789652e+17
 1.11750000e+01    2.08082147e+01    1.76244620e+00    4.36387223e+17
 1.11800000e+01    2.07468203e+01    1.76416816e+00    4.35984212e+17
 1.11850000e+01    2.06854840e+01    1.76589006e+00    4.35580616e+17
 1.11900000e+01    2.06242058e+01    1.76761191e+00    4.35176432e+17
 1.11950000e+01    2.05629860e+01    1.76933369e+00    4.34771658e+17
 1.12000000e+01    2.05018245e+01    1.77105541e+00    4.34366291e+17
 1.12050000e+01    2.04407216e+01    1.77277705e+00    4.33960328e+17
 1.12100000e+01    2.03796774e+01    1.77449862e+00    4.33553768e+17
 1.12150000e+01    2.03186920e+01    1.77622011e+00    4.33146608e+17
 1.12200000e+01    2.02577656e+01    1.77794152e+00    4.32738844e+17
 1.12250000e+01    2.01968982e+01    1.77966284e+00    4.32330476e+17
 1.12300000e+01    2.01360900e+01    1.78138406e+00    4.31921500e+17
 1.12350000e+01    2.00753412e+01    1.78310519e+00    4.31511915e+17
 1.12400000e+01    2.00146518e+01    1.78482621e+00    4.31101717e+17
 1.12450000e+01    1.99540221e+01    1.78654712e+00    4.30690905e+17
 1.12500000e+01    1.98934521e+01    1.78826793e+00    4.30279476e+17
 1.12550000e+01    1.98329419e+01    1.78998861e+00    4.29867427e+17
 1.12600000e+01    1.97724917e+01    1.79170918e+00    4.29454755e+17
 1.12650000e+01    1.97121017e+01    1.79342961e+00    4.29041458e+17
 1.12700000e+01    1.96517720e+01    1.79514992e+00    4.28627533e+17
 1.12750000e+01    1.95915026e+01    1.79687009e+00    4.28212977e+17
 1.12800000e+01    1.95312938e+01    1.79859012e+00    4.27797788e+17
 1.12850000e+01    1.94711456e+01    1.80031000e+00    4.27381963e+17
 1.12900000e+01    1.94110582e+01    1.80202973e+00    4.26965500e+17
 1.12950000e+01    1.93510318e+01    1.80374931e+00    4.26548395e+17
 1.13000000e+01    1.92910664e+01    1.80546873e+00    4.26130646e+17
 1.13050000e+01    1.92311623e+01    1.80718798e+00    4.25712250e+17
 1.13100000e+01    1.91713195e+01    1.80890706e+00    4.25293206e+17
 1.13150000e+01    1.91115382e+01    1.81062597e+00    4.24873510e+17
 1.13200000e+01    1.90518185e+01    1.81234469e+00    4.24453159e+17
 1.13250000e+01    1.89921605e+01    1.81406323e+00    4.24032150e+17
 1.13300000e+01    1.89325644e+01    1.81578158e+00    4.23610482e+17
 1.13350000e+01    1.88730304e+01    1.81749974e+00    4.23188150e+17
 1.13400000e+01    1.88135585e+01    1.81921770e+00    4.22765152e+17
 1.13450000e+01    1.87541489e+01    1.82093545e+00    4.22341485e+17
 1.13500000e+01    1.86948018e+01    1.82265298e+00    4.21917147e+17
 1.13550000e+01    1.86355173e+01    1.82437031e+00    4.21492135e+17
 1.13600000e+01    1.85762954e+01    1.82608741e+00    4.21066446e+17
 1.13650000e+01    1.85171365e+01    1.82780429e+00    4.20640078e+17
 1.13700000e+01    1.84580405e+01    1.82952094e+00    4.20213029e+17
 1.13750000e+01    1.83990077e+01    1.83123735e+00    4.19785295e+17
 1.13800000e+01    1.83400381e+01    1.83295352e+00    4.19356874e+17
 1.13850000e+01    1.82811320e+01    1.83466944e+00    4.18927763e+17
 1.13900000e+01    1.82222894e+01    1.83638511e+00    4.18497959e+17
 1.13950000e+01    1.81635106e+01    1.83810052e+00    4.18067459e+17
 1.14000000e+01    1.81047955e+01    1.83981567e+00    4.17636260e+17
 1.14050000e+01    1.80461445e+01    1.84153056e+00    4.17204358e+17
 1.14100000e+01    1.79875576e+01    1.84324517e+00    4.16771750e+17
 1.14150000e+01    1.79290350e+01    1.84495950e+00    4.16338434e+17
 1.14200000e+01    1.78705768e+01    1.84667355e+00    4.15904407e+17
 1.14250000e+01    1.78121831e+01    1.84838731e+00    4.15469665e+17
 1.14300000e+01    1.77538542e+01    1.85010077e+00    4.15034207e+17
 1.14350000e+01    1.76955900e+01    1.85181393e+00    4.14598030e+17
 1.14400000e+01    1.76373909e+01    1.85352679e+00    4.14161131e+17
 1.14450000e+01    1.75792570e+01    1.85523934e+00    4.13723507e+17
 1.14500000e+01    1.75211883e+01    1.85695157e+00    4.13285156e+17
 1.14550000e+01    1.74631850e+01    1.85866348e+00    4.12846074e+17
 1.14600000e+01    1.74052473e+01    1.86037506e+00    4.12406258e+17
 1.14650000e+01    1.73473753e+01    1.86208631e+00    4.11965704e+17
 1.14700000e+01    1.72895692e+01    1.86379722e+00    4.11524410e+17
 1.14750000e+01    1.72318291e+01    1.86550778e+00    4.11082372e+17
 1.14800000e+01    1.71741552e+01    1.86721799e+00    4.10639586e+17
 1.14850000e+01    1.71165475e+01    1.86892785e+00    4.10196052e+17
 1.14900000e+01    1.70590064e+01    1.87063735e+00    4.09751764e+17
 1.14950000e+01    1.70015318e+01    1.87234648e+00    4.09306721e+17
 1.15000000e+01    1.69441240e+01    1.87405523e+00    4.08860921e+17
 1.15050000e+01    1.68867831e+01    1.87576361e+00    4.08414359e+17
 1.15100000e+01    1.68295092e+01    1.87747160e+00    4.07967035e+17
 1.15150000e+01    1.67723025e+01    1.87917920e+00    4.07518943e+17
 1.15200000e+01    1.67151632e+01    1.88088641e+00    4.07070082e+17
 1.15250000e+01    1.66580914e+01    1.88259321e+00    4.06620449e+17
 1.15300000e+01    1.66010872e+01    1.88429961e+00    4.06170039e+17
 1.15350000e+01    1.65441509e+01    1.88600559e+00    4.05718849e+17
 1.15400000e+01    1.64872825e+01    1.88771115e+00    4.05266878e+17
 1.15450000e+01    1.64304822e+01    1.88941629e+00    4.04814122e+17
 1.15500000e+01    1.63737501e+01    1.89112099e+00    4.04360577e+17
 1.15550000e+01    1.63170865e+01    1.89282526e+00    4.03906239e+17
 1.15600000e+01    1.62604914e+01    1.89452908e+00    4.03451107e+17
 1.15650000e+01    1.62039650e+01    1.89623246e+00    4.02995176e+17
 1.15700000e+01    1.61475076e+01    1.89793537e+00    4.02538444e+17
 1.15750000e+01    1.60911191e+01    1.89963783e+00    4.02080907e+17
 1.15800000e+01    1.60347998e+01    1.90133981e+00    4.01622563e+17
 1.15850000e+01    1.59785498e+01    1.90304133e+00    4.01163408e+17
 1.15900000e+01    1.59223694e+01    1.90474236e+00    4.00703440e+17
 1.15950000e+01    1.58662586e+01    1.90644291e+00    4.00242656e+17
 1.16000000e+01    1.58102175e+01    1.90814296e+00    3.99781052e+17
 1.16050000e+01    1.57542464e+01    1.90984251e+00    3.99318627e+17
 1.16100000e+01    1.56983455e+01    1.91154156e+00    3.98855375e+17
 1.16150000e+01    1.56425148e+01    1.91324010e+00    3.98391294e+17
 1.16200000e+01    1.55867545e+01    1.91493812e+00    3.97926380e+17
 1.16250000e+01    1.55310648e+01    1.91663561e+00    3.97460629e+17
 1.16300000e+01    1.54754459e+01    1.91833258e+00    3.96994037e+17
 1.16350000e+01    1.54198978e+01    1.92002901e+00    3.96526602e+17
 1.16400000e+01    1.53644208e+01    1.92172489e+00    3.96058321e+17
 1.16450000e+01    1.53090150e+01    1.92342022e+00    3.95589191e+17
 1.16500000e+01    1.52536806e+01    1.92511500e+00    3.95119210e+17
 1.16550000e+01    1.51984177e+01    1.92680921e+00    3.94648373e+17
 1.16600000e+01    1.51432265e+01    1.92850286e+00    3.94176680e+17
 1.16650000e+01    1.50881071e+01    1.93019593e+00    3.93704127e+17
 1.16700000e+01    1.50330598e+01    1.93188842e+00    3.93230710e+17
 1.16750000e+01    1.49780847e+01    1.93358031e+00    3.92756425e+17
 1.16800000e+01    1.49231818e+01    1.93527162e+00    3.92281270e+17
 1.16850000e+01    1.48683515e+01    1.93696231e+00    3.91805240e+17
 1.16900000e+01    1.48135938e+01    1.93865241e+00    3.91328332e+17
 1.16950000e+01    1.47589090e+01    1.94034188e+00    3.90850542e+17
 1.17000000e+01    1.47042971e+01    1.94203073e+00    3.90371869e+17
 1.17050000e+01    1.46497584e+01    1.94371896e+00    3.89892308e+17
 1.17100000e+01    1.45952930e+01    1.94540654e+00    3.89411856e+17
 1.17150000e+01    1.45409010e+01    1.94709349e+00    3.88930511e+17
 1.17200000e+01    1.44865827e+01    1.94877978e+00    3.88448269e+17
 1.17250000e+01    1.44323382e+01    1.95046542e+00    3.87965127e+17
 1.17300000e+01    1.43781677e+01    1.95215040e+00    3.87481082e+17
 1.17350000e+01    1.43240712e+01    1.95383470e+00    3.86996129e+17
 1.17400000e+01    1.42700491e+01    1.95551833e+00    3.86510266e+17
 1.17450000e+01    1.42161014e+01    1.95720127e+00    3.86023489e+17
 1.17500000e+01    1.41622284e+01    1.95888352e+00    3.85535795e+17
 1.17550000e+01    1.41084302e+01    1.96056508e+00    3.85047181e+17
 1.17600000e+01    1.40547069e+01    1.96224593e+00    3.84557644e+17
 1.17650000e+01    1.40010587e+01    1.96392606e+00    3.84067181e+17
 1.17700000e+01    1.39474859e+01    1.96560548e+00    3.83575789e+17
 1.17750000e+01    1.38939884e+01    1.96728417e+00    3.83083467e+17
 1.17800000e+01    1.38405667e+01    1.96896213e+00    3.82590210e+17
 1.17850000e+01    1.37872207e+01    1.97063934e+00    3.82096014e+17
 1.17900000e+01    1.37339507e+01    1.97231581e+00    3.81600877e+17
 1.17950000e+01    1.36807568e+01    1.97399152e+00    3.81104793e+17
 1.18000000e+01    1.36276392e+01    1.97566647e+00    3.80607759e+17
 1.18050000e+01    1.35745981e+01    1.97734066e+00    3.80109773e+17
 1.18100000e+01    1.35216336e+01    1.97901406e+00    3.79610831e+17
 1.18150000e+01    1.34687459e+01    1.98068668e+00    3.79110929e+17
 1.18200000e+01    1.34159353e+01    1.98235851e+00    3.78610066e+17
 1.18250000e+01    1.33632017e+01    1.98402953e+00    3.78108240e+17
 1.18300000e+01    1.33105455e+01    1.98569976e+00    3.77605446e+17
 1.18350000e+01    1.32579668e+01    1.98736916e+00    3.77101684e+17
 1.18400000e+01    1.32054658e+01    1.98903775e+00    3.76596948e+17
 1.18450000e+01    1.31530426e+01    1.99070551e+00    3.76091234e+17
 1.18500000e+01    1.31006974e+01    1.99237243e+00    3.75584539e+17
 1.18550000e+01    1.30484304e+01    1.99403850e+00    3.75076859e+17
 1.18600000e+01    1.29962417e+01    1.99570373e+00    3.74568189e+17
 1.18650000e+01    1.29441316e+01    1.99736809e+00    3.74058528e+17
 1.18700000e+01    1.28921002e+01    1.99903159e+00    3.73547872e+17
 1.18750000e+01    1.28401476e+01    2.00069421e+00    3.73036219e+17
 1.18800000e+01    1.27882741e+01    2.00235596e+00    3.72523565e+17
 1.18850000e+01    1.27364799e+01    2.00401681e+00    3.72009909e+17
 1.18900000e+01    1.26847650e+01    2.00567676e+00    3.71495249e+17
 1.18950000e+01    1.26331297e+01    2.00733581e+00    3.70979579e+17
 1.19000000e+01    1.25815741e+01    2.00899394e+00    3.70462898e+17
 1.19050000e+01    1.25300985e+01    2.01065116e+00    3.69945201e+17
 1.19100000e+01    1.24787030e+01    2.01230744e+00    3.69426487e+17
 1.19150000e+01    1.24273877e+01    2.01396279e+00    3.68906751e+17
 1.19200000e+01    1.23761529e+01    2.01561719e+00    3.68385990e+17
 1.19250000e+01    1.23249988e+01    2.01727064e+00    3.67864201e+17
 1.19300000e+01    1.22739254e+01    2.01892313e+00    3.67341381e+17
 1.19350000e+01    1.22229330e+01    2.02057465e+00    3.66817526e+17
 1.19400000e+01    1.21720218e+01    2.02222519e+00    3.66292634e+17
 1.19450000e+01    1.21211919e+01    2.02387475e+00    3.65766702e+17
 1.19500000e+01    1.20704435e+01    2.02552332e+00    3.65239725e+17
 1.19550000e+01    1.20197768e+01    2.02717088e+00    3.64711702e+17
 1.19600000e+01    1.19691920e+01    2.02881744e+00    3.64182628e+17
 1.19650000e+01    1.19186892e+01    2.03046297e+00    3.63652501e+17
 1.19700000e+01    1.18682687e+01    2.03210749e+00    3.63121318e+17
 1.19750000e+01    1.18179306e+01    2.03375096e+00    3.62589076e+17
 1.19800000e+01    1.17676750e+01    2.03539340e+00    3.62055774e+17
 1.19850000e+01    1.17175023e+01    2.03703479e+00    3.61521408e+17
 1.19900000e+01    1.16674124e+01    2.03867511e+00    3.60985976e+17
 1.19950000e+01    1.16174057e+01    2.04031437e+00    3.60449475e+17
 1.20000000e+01    1.15674823e+01    2.04195256e+00    3.59911903e+17
 1.20050000e+01    1.15176424e+01    2.04358966e+00    3.59373254e+17
 1.20100000e+01    1.14678861e+01    2.04522567e+00    3.58833527e+17
 1.20150000e+01    1.14182137e+01    2.04686057e+00    3.58292717e+17
 1.20200000e+01    1.13686253e+01    2.04849437e+00    3.57750823e+17
 1.20250000e+01    1.13191212e+01    2.05012705e+00    3.57207841e+17
 1.20300000e+01    1.12697014e+01    2.05175861e+00    3.56663768e+17
 1.20350000e+01    1.12203662e+01    2.05338903e+00    3.56118604e+17
 1.20400000e+01    1.11711157e+01    2.05501831e+00    3.55572345e+17
 1.20450000e+01    1.11219502e+01    2.05664643e+00    3.55024989e+17
 1.20500000e+01    1.10728697e+01    2.05827340e+00    3.54476533e+17
 1.20550000e+01    1.10238746e+01    2.05989919e+00    3.53926973e+17
 1.20600000e+01    1.09749650e+01    2.06152381e+00    3.53376306e+17
 1.20650000e+01    1.09261410e+01    2.06314724e+00    3.52824529e+17
 1.20700000e+01    1.08774029e+01    2.06476948e+00    3.52271639e+17
 1.20750000e+01    1.08287508e+01    2.06639051e+00    3.51717634e+17
 1.20800000e+01    1.07801849e+01    2.06801032e+00    3.51162511e+17
 1.20850000e+01    1.07317054e+01    2.06962892e+00    3.50606269e+17
 1.20900000e+01    1.06833124e+01    2.07124629e+00    3.50048905e+17
 1.20950000e+01    1.06350063e+01    2.07286241e+00    3.49490417e+17
 1.21000000e+01    1.05867871e+01    2.07447729e+00    3.48930803e+17
 1.21050000e+01    1.05386550e+01    2.07609091e+00    3.48370060e+17
 1.21100000e+01    1.04906102e+01    2.07770326e+00    3.47808185e+17
 1.21150000e+01    1.04426529e+01    2.07931434e+00    3.47245177e+17
 1.21200000e+01    1.03947833e+01    2.08092414e+00    3.46681034e+17
 1.21250000e+01    1.03470015e+01    2.08253264e+00    3.46115751e+17
 1.21300000e+01    1.02993078e+01    2.08413983e+00    3.45549326e+17
 1.21350000e+01    1.02517023e+01    2.08574572e+00    3.44981756e+17
 1.21400000e+01    1.02041853e+01    2.08735029e+00    3.44413038e+17
 1.21450000e+01    1.01567568e+01    2.08895352e+00    3.43843171e+17
 1.21500000e+01    1.01094171e+01    2.09055542e+00    3.43272152e+17
 1.21550000e+01    1.00621664e+01    2.09215597e+00    3.42699980e+17
 1.21600000e+01    1.00150049e+01    2.09375516e+00    3.42126652e+17
 1.21650000e+01    9.96793265e+00    2.09535298e+00    3.41552169e+17
 1.21700000e+01    9.92094995e+00    2.09694943e+00    3.40976527e+17
 1.21750000e+01    9.87405696e+00    2.09854449e+00    3.40399723e+17
 1.21800000e+01    9.82725385e+00    2.10013815e+00    3.39821755e+17
 1.21850000e+01    9.78054082e+00    2.10173042e+00    3.39242621e+17
 1.21900000e+01    9.73391805e+00    2.10332127e+00    3.38662319e+17
 1.21950000e+01    9.68738572e+00    2.10491069e+00    3.38080847e+17
 1.22000000e+01    9.64094402e+00    2.10649869e+00    3.37498201e+17
 1.22050000e+01    9.59459314e+00    2.10808524e+00    3.36914381e+17
 1.22100000e+01    9.54833325e+00    2.10967034e+00    3.36329384e+17
 1.22150000e+01    9.50216455e+00    2.11125398e+00    3.35743210e+17
 1.22200000e+01    9.45608722e+00    2.11283614e+00    3.35155855e+17
 1.22250000e+01    9.41010144e+00    2.11441683e+00    3.34567319e+17
 1.22300000e+01    9.36420739e+00    2.11599603e+00    3.33977600e+17
 1.22350000e+01    9.31840527e+00    2.11757373e+00    3.33386697e+17
 1.22400000e+01    9.27269526e+00    2.11914992e+00    3.32794608e+17
 1.22450000e+01    9.22707753e+00    2.12072460e+00    3.32201332e+17
 1.22500000e+01    9.18155229e+00    2.12229774e+00    3.31606866e+17
 1.22550000e+01    9.13611970e+00    2.12386934e+00    3.31011209e+17
 1.22600000e+01    9.09077995e+00    2.12543940e+00    3.30414361e+17
 1.22650000e+01    9.04553323e+00    2.12700790e+00    3.29816317e+17
 1.22700000e+01    9.00037973e+00    2.12857484e+00    3.29217077e+17
 1.22750000e+01    8.95531962e+00    2.13014019e+00    3.28616638e+17
 1.22800000e+01    8.91035309e+00    2.13170396e+00    3.28014999e+17
 1.22850000e+01    8.86548032e+00    2.13326613e+00    3.27412158e+17
 1.22900000e+01    8.82070151e+00    2.13482670e+00    3.26808115e+17
 1.22950000e+01    8.77601682e+00    2.13638565e+00    3.26202869e+17
 1.23000000e+01    8.73142645e+00    2.13794297e+00    3.25596421e+17
 1.23050000e+01    8.68693058e+00    2.13949866e+00    3.24988770e+17
 1.23100000e+01    8.64252939e+00    2.14105269e+00    3.24379914e+17
 1.23150000e+01    8.59822306e+00    2.14260508e+00    3.23769849e+17
 1.23200000e+01    8.55401178e+00    2.14415579e+00    3.23158574e+17
 1.23250000e+01    8.50989572e+00    2.14570483e+00    3.22546086e+17
 1.23300000e+01    8.46587508e+00    2.14725219e+00    3.21932386e+17
 1.23350000e+01    8.42195004e+00    2.14879784e+00    3.21317473e+17
 1.23400000e+01    8.37812077e+00    2.15034179e+00    3.20701346e+17
 1.23450000e+01    8.33438745e+00    2.15188402e+00    3.20084007e+17
 1.23500000e+01    8.29075028e+00    2.15342453e+00    3.19465454e+17
 1.23550000e+01    8.24720943e+00    2.15496330e+00    3.18845687e+17
 1.23600000e+01    8.20376508e+00    2.15650032e+00    3.18224702e+17
 1.23650000e+01    8.16041742e+00    2.15803558e+00    3.17602500e+17
 1.23700000e+01    8.11716662e+00    2.15956907e+00    3.16979079e+17
 1.23750000e+01    8.07401286e+00    2.16110079e+00    3.16354438e+17
 1.23800000e+01    8.03095633e+00    2.16263072e+00    3.15728577e+17
 1.23850000e+01    7.98799720e+00    2.16415885e+00    3.15101495e+17
 1.23900000e+01    7.94513566e+00    2.16568517e+00    3.14473194e+17
 1.23950000e+01    7.90237188e+00    2.16720967e+00    3.13843672e+17
 1.24000000e+01    7.85970605e+00    2.16873234e+00    3.13212928e+17
 1.24050000e+01    7.81713833e+00    2.17025317e+00    3.12580964e+17
 1.24100000e+01    7.77466892e+00    2.17177215e+00    3.11947777e+17
 1.24150000e+01    7.73229798e+00    2.17328926e+00    3.11313369e+17
 1.24200000e+01    7.69002570e+00    2.17480451e+00    3.10677739e+17
 1.24250000e+01    7.64785226e+00    2.17631788e+00    3.10040887e+17
 1.24300000e+01    7.60577782e+00    2.17782935e+00    3.09402812e+17
 1.24350000e+01    7.56380257e+00    2.17933892e+00    3.08763515e+17
 1.24400000e+01    7.52192668e+00    2.18084657e+00    3.08122995e+17
 1.24450000e+01    7.48015033e+00    2.18235231e+00    3.07481249e+17
 1.24500000e+01    7.43847369e+00    2.18385611e+00    3.06838279e+17
 1.24550000e+01    7.39689695e+00    2.18535796e+00    3.06194082e+17
 1.24600000e+01    7.35542027e+00    2.18685786e+00    3.05548661e+17
 1.24650000e+01    7.31404383e+00    2.18835579e+00    3.04902017e+17
 1.24700000e+01    7.27276780e+00    2.18985174e+00    3.04254152e+17
 1.24750000e+01    7.23159236e+00    2.19134571e+00    3.03605067e+17
 1.24800000e+01    7.19051768e+00    2.19283768e+00    3.02954761e+17
 1.24850000e+01    7.14954393e+00    2.19432764e+00    3.02303234e+17
 1.24900000e+01    7.10867128e+00    2.19581558e+00    3.01650483e+17
 1.24950000e+01    7.06789991e+00    2.19730149e+00    3.00996508e+17
 1.25000000e+01    7.02722999e+00    2.19878536e+00    3.00341309e+17
 1.25050000e+01    6.98666169e+00    2.20026718e+00    2.99684890e+17
 1.25100000e+01    6.94619517e+00    2.20174693e+00    2.99027252e+17
 1.25150000e+01    6.90583061e+00    2.20322461e+00    2.98368398e+17
 1.25200000e+01    6.86556818e+00    2.20470021e+00    2.97708328e+17
 1.25250000e+01    6.82540805e+00    2.20617372e+00    2.97047040e+17
 1.25300000e+01    6.78535038e+00    2.20764512e+00    2.96384534e+17
 1.25350000e+01    6.74539534e+00    2.20911440e+00    2.95720808e+17
 1.25400000e+01    6.70554309e+00    2.21058155e+00    2.95055864e+17
 1.25450000e+01    6.66579382e+00    2.21204657e+00    2.94389704e+17
 1.25500000e+01    6.62614767e+00    2.21350944e+00    2.93722330e+17
 1.25550000e+01    6.58660483e+00    2.21497015e+00    2.93053746e+17
 1.25600000e+01    6.54716544e+00    2.21642869e+00    2.92383952e+17
 1.25650000e+01    6.50782968e+00    2.21788505e+00    2.91712948e+17
 1.25700000e+01    6.46859771e+00    2.21933921e+00    2.91040735e+17
 1.25750000e+01    6.42946969e+00    2.22079117e+00    2.90367312e+17
 1.25800000e+01    6.39044579e+00    2.22224092e+00    2.89692681e+17
 1.25850000e+01    6.35152616e+00    2.22368844e+00    2.89016842e+17
 1.25900000e+01    6.31271097e+00    2.22513373e+00    2.88339796e+17
 1.25950000e+01    6.27400038e+00    2.22657677e+00    2.87661547e+17
 1.26000000e+01    6.23539454e+00    2.22801755e+00    2.86982094e+17
 1.26050000e+01    6.19689363e+00    2.22945606e+00    2.86301441e+17
 1.26100000e+01    6.15849779e+00    2.23089230e+00    2.85619591e+17
 1.26150000e+01    6.12020718e+00    2.23232624e+00    2.84936545e+17
 1.26200000e+01    6.08202196e+00    2.23375788e+00    2.84252305e+17
 1.26250000e+01    6.04394229e+00    2.23518721e+00    2.83566869e+17
 1.26300000e+01    6.00596832e+00    2.23661421e+00    2.82880238e+17
 1.26350000e+01    5.96810021e+00    2.23803888e+00    2.82192412e+17
 1.26400000e+01    5.93033811e+00    2.23946120e+00    2.81503392e+17
 1.26450000e+01    5.89268217e+00    2.24088117e+00    2.80813184e+17
 1.26500000e+01    5.85513256e+00    2.24229876e+00    2.80121792e+17
 1.26550000e+01    5.81768941e+00    2.24371398e+00    2.79429218e+17
 1.26600000e+01    5.78035289e+00    2.24512681e+00    2.78735466e+17
 1.26650000e+01    5.74312313e+00    2.24653724e+00    2.78040534e+17
 1.26700000e+01    5.70600030e+00    2.24794525e+00    2.77344423e+17
 1.26750000e+01    5.66898454e+00    2.24935084e+00    2.76647136e+17
 1.26800000e+01    5.63207599e+00    2.25075399e+00    2.75948672e+17
 1.26850000e+01    5.59527482e+00    2.25215470e+00    2.75249033e+17
 1.26900000e+01    5.55858115e+00    2.25355296e+00    2.74548223e+17
 1.26950000e+01    5.52199514e+00    2.25494874e+00    2.73846242e+17
 1.27000000e+01    5.48551694e+00    2.25634205e+00    2.73143096e+17
 1.27050000e+01    5.44914668e+00    2.25773286e+00    2.72438786e+17
 1.27100000e+01    5.41288452e+00    2.25912117e+00    2.71733318e+17
 1.27150000e+01    5.37673058e+00    2.26050697e+00    2.71026693e+17
 1.27200000e+01    5.34068502e+00    2.26189025e+00    2.70318912e+17
 1.27250000e+01    5.30474798e+00    2.26327099e+00    2.69609976e+17
 1.27300000e+01    5.26891959e+00    2.26464919e+00    2.68899887e+17
 1.27350000e+01    5.23319999e+00    2.26602483e+00    2.68188646e+17
 1.27400000e+01    5.19758932e+00    2.26739790e+00    2.67476257e+17
 1.27450000e+01    5.16208772e+00    2.26876839e+00    2.66762725e+17
 1.27500000e+01    5.12669533e+00    2.27013628e+00    2.66048053e+17
 1.27550000e+01    5.09141228e+00    2.27150158e+00    2.65332242e+17
 1.27600000e+01    5.05623870e+00    2.27286426e+00    2.64615297e+17
