           R_km         P_MeV/fm3         M_M_solar   Energy Density (ε)
 1.31150000e+01    4.76788998e-04    5.11131468e-01    4.18364238e+14
 1.31200000e+01    4.70959852e-04    5.11133743e-01    4.18728592e+14
 1.31250000e+01    4.65127974e-04    5.11136023e-01    4.19029561e+14
 1.31300000e+01    4.59303404e-04    5.11138303e-01    4.18385818e+14
 1.31350000e+01    4.53498717e-04    5.11140580e-01    4.16873325e+14
 1.31400000e+01    4.47725358e-04    5.11142847e-01    4.14574062e+14
 1.31450000e+01    4.41993586e-04    5.11145102e-01    4.11573355e+14
 1.31500000e+01    4.36312440e-04    5.11147340e-01    4.07957849e+14
 1.31550000e+01    4.30689743e-04    5.11149559e-01    4.03813726e+14
 1.31600000e+01    4.25132119e-04    5.11151756e-01    3.99225199e+14
 1.31650000e+01    4.19645034e-04    5.11153928e-01    3.94273302e+14
 1.31700000e+01    4.14232851e-04    5.11156074e-01    3.89034951e+14
 1.31750000e+01    4.08898894e-04    5.11158192e-01    3.83582272e+14
 1.31800000e+01    4.03645523e-04    5.11160281e-01    3.77982168e+14
 1.31850000e+01    3.98474208e-04    5.11162341e-01    3.72296088e+14
 1.31900000e+01    3.93385607e-04    5.11164371e-01    3.66579975e+14
 1.31950000e+01    3.88379648e-04    5.11166371e-01    3.60884358e+14
 1.32000000e+01    3.83455600e-04    5.11168342e-01    3.55254551e+14
 1.32050000e+01    3.78612147e-04    5.11170283e-01    3.49730947e+14
 1.32100000e+01    3.73847452e-04    5.11172196e-01    3.44349367e+14
 1.32150000e+01    3.69159225e-04    5.11174081e-01    3.39141453e+14
 1.32200000e+01    3.64544771e-04    5.11175939e-01    3.34135088e+14
 1.32250000e+01    3.60001051e-04    5.11177772e-01    3.29352947e+14
 1.32300000e+01    3.55524864e-04    5.11179580e-01    3.24793318e+14
 1.32350000e+01    3.51113173e-04    5.11181365e-01    3.20440490e+14
 1.32400000e+01    3.46763157e-04    5.11183128e-01    3.16279718e+14
 1.32450000e+01    3.42472193e-04    5.11184869e-01    3.12297363e+14
 1.32500000e+01    3.38237845e-04    5.11186590e-01    3.08480784e+14
 1.32550000e+01    3.34057848e-04    5.11188292e-01    3.04818246e+14
 1.32600000e+01    3.29930097e-04    5.11189975e-01    3.01298840e+14
 1.32650000e+01    3.25852634e-04    5.11191640e-01    2.97912403e+14
 1.32700000e+01    3.21823639e-04    5.11193288e-01    2.94649459e+14
 1.32750000e+01    3.17841421e-04    5.11194919e-01    2.91501155e+14
 1.32800000e+01    3.13904409e-04    5.11196535e-01    2.88459212e+14
 1.32850000e+01    3.10011144e-04    5.11198134e-01    2.85515874e+14
 1.32900000e+01    3.06160272e-04    5.11199719e-01    2.82663872e+14
 1.32950000e+01    3.02350538e-04    5.11201290e-01    2.79896379e+14
 1.33000000e+01    2.98580779e-04    5.11202846e-01    2.77206984e+14
 1.33050000e+01    2.94849919e-04    5.11204389e-01    2.74589652e+14
 1.33100000e+01    2.91156962e-04    5.11205918e-01    2.72038706e+14
 1.33150000e+01    2.87500991e-04    5.11207434e-01    2.69548796e+14
 1.33200000e+01    2.83881160e-04    5.11208938e-01    2.67114880e+14
 1.33250000e+01    2.80296690e-04    5.11210429e-01    2.64732202e+14
 1.33300000e+01    2.76746868e-04    5.11211909e-01    2.62396064e+14
 1.33350000e+01    2.73231056e-04    5.11213376e-01    2.60099803e+14
 1.33400000e+01    2.69748716e-04    5.11214832e-01    2.57835808e+14
 1.33450000e+01    2.66299412e-04    5.11216276e-01    2.55596909e+14
 1.33500000e+01    2.62882800e-04    5.11217708e-01    2.53376378e+14
 1.33550000e+01    2.59498626e-04    5.11219130e-01    2.51167909e+14
 1.33600000e+01    2.56146718e-04    5.11220539e-01    2.48965601e+14
 1.33650000e+01    2.52826979e-04    5.11221938e-01    2.46763945e+14
 1.33700000e+01    2.49539384e-04    5.11223325e-01    2.44557810e+14
 1.33750000e+01    2.46283976e-04    5.11224701e-01    2.42342437e+14
 1.33800000e+01    2.43060856e-04    5.11226065e-01    2.40113429e+14
 1.33850000e+01    2.39870183e-04    5.11227417e-01    2.37866744e+14
 1.33900000e+01    2.36712166e-04    5.11228758e-01    2.35598689e+14
 1.33950000e+01    2.33587060e-04    5.11230086e-01    2.33305917e+14
 1.34000000e+01    2.30495163e-04    5.11231403e-01    2.30985418e+14
 1.34050000e+01    2.27436809e-04    5.11232708e-01    2.28634519e+14
 1.34100000e+01    2.24412364e-04    5.11233999e-01    2.26250881e+14
 1.34150000e+01    2.21422223e-04    5.11235279e-01    2.23832487e+14
 1.34200000e+01    2.18466805e-04    5.11236545e-01    2.21377647e+14
 1.34250000e+01    2.15546547e-04    5.11237798e-01    2.18884987e+14
 1.34300000e+01    2.12661900e-04    5.11239038e-01    2.16353446e+14
 1.34350000e+01    2.09813330e-04    5.11240264e-01    2.13782271e+14
 1.34400000e+01    2.07001305e-04    5.11241476e-01    2.11171006e+14
 1.34450000e+01    2.04226299e-04    5.11242675e-01    2.08519676e+14
 1.34500000e+01    2.01488748e-04    5.11243858e-01    2.05835494e+14
 1.34550000e+01    1.98788927e-04    5.11245028e-01    2.03133948e+14
 1.34600000e+01    1.96126905e-04    5.11246183e-01    2.00429838e+14
 1.34650000e+01    1.93502567e-04    5.11247323e-01    1.97736702e+14
 1.34700000e+01    1.90915626e-04    5.11248448e-01    1.95066853e+14
 1.34750000e+01    1.88365644e-04    5.11249559e-01    1.92431448e+14
 1.34800000e+01    1.85852043e-04    5.11250656e-01    1.89840549e+14
 1.34850000e+01    1.83374121e-04    5.11251739e-01    1.87303197e+14
 1.34900000e+01    1.80931067e-04    5.11252809e-01    1.84827486e+14
 1.34950000e+01    1.78521974e-04    5.11253865e-01    1.82419119e+14
 1.35000000e+01    1.76145930e-04    5.11254909e-01    1.80072914e+14
 1.35050000e+01    1.73802129e-04    5.11255939e-01    1.77779853e+14
 1.35100000e+01    1.71489883e-04    5.11256958e-01    1.75531632e+14
 1.35150000e+01    1.69208606e-04    5.11257964e-01    1.73320626e+14
 1.35200000e+01    1.66957811e-04    5.11258958e-01    1.71139839e+14
 1.35250000e+01    1.64737098e-04    5.11259941e-01    1.68982866e+14
 1.35300000e+01    1.62546149e-04    5.11260912e-01    1.66843859e+14
 1.35350000e+01    1.60384716e-04    5.11261871e-01    1.64718235e+14
 1.35400000e+01    1.58252578e-04    5.11262819e-01    1.62607353e+14
 1.35450000e+01    1.56149473e-04    5.11263755e-01    1.60514949e+14
 1.35500000e+01    1.54075092e-04    5.11264680e-01    1.58444429e+14
 1.35550000e+01    1.52029086e-04    5.11265594e-01    1.56398882e+14
 1.35600000e+01    1.50011070e-04    5.11266496e-01    1.54381092e+14
 1.35650000e+01    1.48020623e-04    5.11267388e-01    1.52393559e+14
 1.35700000e+01    1.46057295e-04    5.11268268e-01    1.50438519e+14
 1.35750000e+01    1.44120611e-04    5.11269138e-01    1.48517957e+14
 1.35800000e+01    1.42210073e-04    5.11269998e-01    1.46633629e+14
 1.35850000e+01    1.40325161e-04    5.11270847e-01    1.44787080e+14
 1.35900000e+01    1.38465339e-04    5.11271687e-01    1.42979655e+14
 1.35950000e+01    1.36630056e-04    5.11272516e-01    1.41212520e+14
 1.36000000e+01    1.34818748e-04    5.11273336e-01    1.39486677e+14
 1.36050000e+01    1.33030840e-04    5.11274147e-01    1.37802976e+14
 1.36100000e+01    1.31265749e-04    5.11274948e-01    1.36162130e+14
 1.36150000e+01    1.29522885e-04    5.11275741e-01    1.34564729e+14
 1.36200000e+01    1.27801653e-04    5.11276525e-01    1.33011250e+14
 1.36250000e+01    1.26101451e-04    5.11277300e-01    1.31502010e+14
 1.36300000e+01    1.24421688e-04    5.11278067e-01    1.30035558e+14
 1.36350000e+01    1.22761802e-04    5.11278827e-01    1.28608694e+14
 1.36400000e+01    1.21121276e-04    5.11279579e-01    1.27218334e+14
 1.36450000e+01    1.19499633e-04    5.11280323e-01    1.25861588e+14
 1.36500000e+01    1.17896429e-04    5.11281060e-01    1.24535753e+14
 1.36550000e+01    1.16311259e-04    5.11281789e-01    1.23238291e+14
 1.36600000e+01    1.14743747e-04    5.11282512e-01    1.21966826e+14
 1.36650000e+01    1.13193550e-04    5.11283227e-01    1.20719130e+14
 1.36700000e+01    1.11660350e-04    5.11283936e-01    1.19493114e+14
 1.36750000e+01    1.10143859e-04    5.11284639e-01    1.18286819e+14
 1.36800000e+01    1.08643810e-04    5.11285334e-01    1.17098409e+14
 1.36850000e+01    1.07159964e-04    5.11286024e-01    1.15926166e+14
 1.36900000e+01    1.05692098e-04    5.11286706e-01    1.14768479e+14
 1.36950000e+01    1.04240014e-04    5.11287383e-01    1.13623844e+14
 1.37000000e+01    1.02803532e-04    5.11288053e-01    1.12490854e+14
 1.37050000e+01    1.01382486e-04    5.11288717e-01    1.11368197e+14
 1.37100000e+01    9.99767316e-05    5.11289375e-01    1.10254649e+14
 1.37150000e+01    9.85861362e-05    5.11290027e-01    1.09149075e+14
 1.37200000e+01    9.72105826e-05    5.11290673e-01    1.08050417e+14
 1.37250000e+01    9.58499666e-05    5.11291312e-01    1.06957700e+14
 1.37300000e+01    9.45041959e-05    5.11291946e-01    1.05870020e+14
 1.37350000e+01    9.31731895e-05    5.11292574e-01    1.04786550e+14
 1.37400000e+01    9.18568756e-05    5.11293195e-01    1.03706743e+14
 1.37450000e+01    9.05551852e-05    5.11293811e-01    1.02630727e+14
 1.37500000e+01    8.92680466e-05    5.11294421e-01    1.01558743e+14
 1.37550000e+01    8.79953852e-05    5.11295024e-01    1.00491019e+14
 1.37600000e+01    8.67371239e-05    5.11295622e-01    9.94277800e+13
 1.37650000e+01    8.54931829e-05    5.11296214e-01    9.83692378e+13
 1.37700000e+01    8.42634800e-05    5.11296800e-01    9.73155977e+13
 1.37750000e+01    8.30479306e-05    5.11297380e-01    9.62670565e+13
 1.37800000e+01    8.18464479e-05    5.11297954e-01    9.52238028e+13
 1.37850000e+01    8.06589430e-05    5.11298523e-01    9.41860169e+13
 1.37900000e+01    7.94853251e-05    5.11299085e-01    9.31538714e+13
 1.37950000e+01    7.83255012e-05    5.11299642e-01    9.21275312e+13
 1.38000000e+01    7.71793768e-05    5.11300193e-01    9.11071536e+13
 1.38050000e+01    7.60468554e-05    5.11300739e-01    9.00928884e+13
 1.38100000e+01    7.49278392e-05    5.11301278e-01    8.90848781e+13
 1.38150000e+01    7.38222286e-05    5.11301813e-01    8.80832581e+13
 1.38200000e+01    7.27299227e-05    5.11302341e-01    8.70881569e+13
 1.38250000e+01    7.16508194e-05    5.11302864e-01    8.60996962e+13
 1.38300000e+01    7.05848151e-05    5.11303381e-01    8.51179908e+13
 1.38350000e+01    6.95318051e-05    5.11303893e-01    8.41431493e+13
 1.38400000e+01    6.84916839e-05    5.11304399e-01    8.31752743e+13
 1.38450000e+01    6.74643441e-05    5.11304899e-01    8.22146055e+13
 1.38500000e+01    6.64496735e-05    5.11305395e-01    8.12617175e+13
 1.38550000e+01    6.54475526e-05    5.11305884e-01    8.03171905e+13
 1.38600000e+01    6.44578557e-05    5.11306369e-01    7.93815546e+13
 1.38650000e+01    6.34804506e-05    5.11306848e-01    7.84552925e+13
 1.38700000e+01    6.25152000e-05    5.11307322e-01    7.75388419e+13
 1.38750000e+01    6.15619618e-05    5.11307791e-01    7.66325976e+13
 1.38800000e+01    6.06205895e-05    5.11308254e-01    7.57369142e+13
 1.38850000e+01    5.96909329e-05    5.11308713e-01    7.48521081e+13
 1.38900000e+01    5.87728382e-05    5.11309166e-01    7.39784595e+13
 1.38950000e+01    5.78661489e-05    5.11309615e-01    7.31162150e+13
 1.39000000e+01    5.69707062e-05    5.11310059e-01    7.22655892e+13
 1.39050000e+01    5.60863488e-05    5.11310497e-01    7.14267671e+13
 1.39100000e+01    5.52129139e-05    5.11310931e-01    7.05999055e+13
 1.39150000e+01    5.43502374e-05    5.11311361e-01    6.97851351e+13
 1.39200000e+01    5.34981539e-05    5.11311785e-01    6.89825625e+13
 1.39250000e+01    5.26564972e-05    5.11312205e-01    6.81922712e+13
 1.39300000e+01    5.18251008e-05    5.11312621e-01    6.74143239e+13
 1.39350000e+01    5.10037978e-05    5.11313032e-01    6.66487635e+13
 1.39400000e+01    5.01924213e-05    5.11313439e-01    6.58955946e+13
 1.39450000e+01    4.93908087e-05    5.11313841e-01    6.51538409e+13
 1.39500000e+01    4.85988195e-05    5.11314240e-01    6.44212426e+13
 1.39550000e+01    4.78163409e-05    5.11314634e-01    6.36956116e+13
 1.39600000e+01    4.70432861e-05    5.11315024e-01    6.29749327e+13
 1.39650000e+01    4.62795918e-05    5.11315409e-01    6.22573550e+13
 1.39700000e+01    4.55252167e-05    5.11315791e-01    6.15411854e+13
 1.39750000e+01    4.47801390e-05    5.11316168e-01    6.08248814e+13
 1.39800000e+01    4.40443549e-05    5.11316542e-01    6.01070466e+13
 1.39850000e+01    4.33178767e-05    5.11316911e-01    5.93864255e+13
 1.39900000e+01    4.26007310e-05    5.11317276e-01    5.86618991e+13
 1.39950000e+01    4.18929573e-05    5.11317636e-01    5.79324810e+13
 1.40000000e+01    4.11946058e-05    5.11317993e-01    5.71973137e+13
 1.40050000e+01    4.05057366e-05    5.11318345e-01    5.64556648e+13
 1.40100000e+01    3.98264175e-05    5.11318692e-01    5.57069239e+13
 1.40150000e+01    3.91567229e-05    5.11319036e-01    5.49505983e+13
 1.40200000e+01    3.84967322e-05    5.11319374e-01    5.41863104e+13
 1.40250000e+01    3.78465286e-05    5.11319709e-01    5.34137931e+13
 1.40300000e+01    3.72061977e-05    5.11320038e-01    5.26328862e+13
 1.40350000e+01    3.65758247e-05    5.11320363e-01    5.18440041e+13
 1.40400000e+01    3.59554745e-05    5.11320684e-01    5.10502432e+13
 1.40450000e+01    3.53451676e-05    5.11320999e-01    5.02553601e+13
 1.40500000e+01    3.47448816e-05    5.11321310e-01    4.94627628e+13
 1.40550000e+01    3.41545549e-05    5.11321616e-01    4.86755228e+13
 1.40600000e+01    3.35740915e-05    5.11321918e-01    4.78963922e+13
 1.40650000e+01    3.30033642e-05    5.11322215e-01    4.71278218e+13
 1.40700000e+01    3.24422183e-05    5.11322507e-01    4.63719804e+13
 1.40750000e+01    3.18904753e-05    5.11322795e-01    4.56307760e+13
 1.40800000e+01    3.13479356e-05    5.11323078e-01    4.49058753e+13
 1.40850000e+01    3.08143813e-05    5.11323358e-01    4.41987254e+13
 1.40900000e+01    3.02895793e-05    5.11323633e-01    4.35105732e+13
 1.40950000e+01    2.97732828e-05    5.11323904e-01    4.28424850e+13
 1.41000000e+01    2.92652340e-05    5.11324171e-01    4.21953654e+13
 1.41050000e+01    2.87651659e-05    5.11324434e-01    4.15699696e+13
 1.41100000e+01    2.82728063e-05    5.11324693e-01    4.09661872e+13
 1.41150000e+01    2.77878952e-05    5.11324949e-01    4.03824428e+13
 1.41200000e+01    2.73101928e-05    5.11325202e-01    3.98171142e+13
 1.41250000e+01    2.68394782e-05    5.11325451e-01    3.92687032e+13
 1.41300000e+01    2.63755484e-05    5.11325697e-01    3.87358249e+13
 1.41350000e+01    2.59182165e-05    5.11325940e-01    3.82171979e+13
 1.41400000e+01    2.54673105e-05    5.11326179e-01    3.77116366e+13
 1.41450000e+01    2.50226727e-05    5.11326416e-01    3.72180430e+13
 1.41500000e+01    2.45841580e-05    5.11326650e-01    3.67354000e+13
 1.41550000e+01    2.41516332e-05    5.11326881e-01    3.62627659e+13
 1.41600000e+01    2.37249762e-05    5.11327109e-01    3.57992683e+13
 1.41650000e+01    2.33040751e-05    5.11327335e-01    3.53440998e+13
 1.41700000e+01    2.28888274e-05    5.11327557e-01    3.48965134e+13
 1.41750000e+01    2.24791392e-05    5.11327778e-01    3.44558184e+13
 1.41800000e+01    2.20749250e-05    5.11327995e-01    3.40213772e+13
 1.41850000e+01    2.16761062e-05    5.11328210e-01    3.35926016e+13
 1.41900000e+01    2.12826114e-05    5.11328422e-01    3.31689501e+13
 1.41950000e+01    2.08943755e-05    5.11328632e-01    3.27498227e+13
 1.42000000e+01    2.05113436e-05    5.11328839e-01    3.23341385e+13
 1.42050000e+01    2.01334742e-05    5.11329044e-01    3.19207421e+13
 1.42100000e+01    1.97607391e-05    5.11329246e-01    3.15085870e+13
 1.42150000e+01    1.93931218e-05    5.11329446e-01    3.10967304e+13
 1.42200000e+01    1.90306160e-05    5.11329643e-01    3.06843289e+13
 1.42250000e+01    1.86732251e-05    5.11329838e-01    3.02706351e+13
 1.42300000e+01    1.83209604e-05    5.11330030e-01    2.98549935e+13
 1.42350000e+01    1.79738407e-05    5.11330220e-01    2.94368380e+13
 1.42400000e+01    1.76318903e-05    5.11330407e-01    2.90156880e+13
 1.42450000e+01    1.72951391e-05    5.11330592e-01    2.85911460e+13
 1.42500000e+01    1.69636207e-05    5.11330774e-01    2.81628947e+13
 1.42550000e+01    1.66373722e-05    5.11330953e-01    2.77306935e+13
 1.42600000e+01    1.63164328e-05    5.11331130e-01    2.72943764e+13
 1.42650000e+01    1.60008430e-05    5.11331304e-01    2.68538479e+13
 1.42700000e+01    1.56906443e-05    5.11331475e-01    2.64090804e+13
 1.42750000e+01    1.53858771e-05    5.11331644e-01    2.59603241e+13
 1.42800000e+01    1.50865703e-05    5.11331810e-01    2.55095069e+13
 1.42850000e+01    1.47927250e-05    5.11331973e-01    2.50591406e+13
 1.42900000e+01    1.45043143e-05    5.11332133e-01    2.46114738e+13
 1.42950000e+01    1.42212872e-05    5.11332290e-01    2.41685000e+13
 1.43000000e+01    1.39435709e-05    5.11332445e-01    2.37319732e+13
 1.43050000e+01    1.36710739e-05    5.11332597e-01    2.33034250e+13
 1.43100000e+01    1.34036882e-05    5.11332746e-01    2.28841819e+13
 1.43150000e+01    1.31412920e-05    5.11332893e-01    2.24753838e+13
 1.43200000e+01    1.28837514e-05    5.11333038e-01    2.20780010e+13
 1.43250000e+01    1.26309227e-05    5.11333179e-01    2.16928527e+13
 1.43300000e+01    1.23826536e-05    5.11333319e-01    2.13206227e+13
 1.43350000e+01    1.21387853e-05    5.11333456e-01    2.09618761e+13
 1.43400000e+01    1.18991536e-05    5.11333591e-01    2.06168938e+13
 1.43450000e+01    1.16635984e-05    5.11333724e-01    2.02846822e+13
 1.43500000e+01    1.14319750e-05    5.11333855e-01    1.99638337e+13
 1.43550000e+01    1.12041546e-05    5.11333984e-01    1.96530661e+13
 1.43600000e+01    1.09800224e-05    5.11334111e-01    1.93512126e+13
 1.43650000e+01    1.07594772e-05    5.11334236e-01    1.90572102e+13
 1.43700000e+01    1.05424291e-05    5.11334359e-01    1.87700915e+13
 1.43750000e+01    1.03287993e-05    5.11334481e-01    1.84889759e+13
 1.43800000e+01    1.01185186e-05    5.11334601e-01    1.82130628e+13
 1.43850000e+01    9.91152692e-06    5.11334719e-01    1.79416258e+13
 1.43900000e+01    9.70777195e-06    5.11334836e-01    1.76740069e+13
 1.43950000e+01    9.50720881e-06    5.11334950e-01    1.74096121e+13
 1.44000000e+01    9.30979908e-06    5.11335063e-01    1.71479072e+13
 1.44050000e+01    9.11551024e-06    5.11335175e-01    1.68884136e+13
 1.44100000e+01    8.92431496e-06    5.11335285e-01    1.66307055e+13
 1.44150000e+01    8.73619043e-06    5.11335393e-01    1.63744509e+13
 1.44200000e+01    8.55111594e-06    5.11335500e-01    1.61196390e+13
 1.44250000e+01    8.36907001e-06    5.11335605e-01    1.58663754e+13
 1.44300000e+01    8.19003001e-06    5.11335709e-01    1.56147609e+13
 1.44350000e+01    8.01397224e-06    5.11335811e-01    1.53648911e+13
 1.44400000e+01    7.84087201e-06    5.11335911e-01    1.51168562e+13
