           R_km         P_MeV/fm3         M_M_solar   Energy Density (ε)
 1.13100000e+01    2.91616505e+00    1.66579447e+00    2.92473643e+17
 1.13150000e+01    2.88699220e+00    1.66697518e+00    2.91502481e+17
 1.13200000e+01    2.85792685e+00    1.66815299e+00    2.90524866e+17
 1.13250000e+01    2.82896964e+00    1.66932787e+00    2.89540697e+17
 1.13300000e+01    2.80012122e+00    1.67049978e+00    2.88550024e+17
 1.13350000e+01    2.77138227e+00    1.67166870e+00    2.87552510e+17
 1.13400000e+01    2.74275346e+00    1.67283458e+00    2.86548205e+17
 1.13450000e+01    2.71423547e+00    1.67399739e+00    2.85536999e+17
 1.13500000e+01    2.68582899e+00    1.67515710e+00    2.84518586e+17
 1.13550000e+01    2.65753472e+00    1.67631367e+00    2.83493222e+17
 1.13600000e+01    2.62935339e+00    1.67746706e+00    2.82460386e+17
 1.13650000e+01    2.60128569e+00    1.67861725e+00    2.81420357e+17
 1.13700000e+01    2.57333237e+00    1.67976418e+00    2.80372843e+17
 1.13750000e+01    2.54549417e+00    1.68090783e+00    2.79317691e+17
 1.13800000e+01    2.51777184e+00    1.68204815e+00    2.78254743e+17
 1.13850000e+01    2.49016614e+00    1.68318510e+00    2.77184066e+17
 1.13900000e+01    2.46267784e+00    1.68431865e+00    2.76105461e+17
 1.13950000e+01    2.43530772e+00    1.68544876e+00    2.75018816e+17
 1.14000000e+01    2.40805658e+00    1.68657538e+00    2.73924053e+17
 1.14050000e+01    2.38092521e+00    1.68769848e+00    2.72820956e+17
 1.14100000e+01    2.35391443e+00    1.68881800e+00    2.71709460e+17
 1.14150000e+01    2.32702506e+00    1.68993392e+00    2.70589511e+17
 1.14200000e+01    2.30025794e+00    1.69104619e+00    2.69460786e+17
 1.14250000e+01    2.27361392e+00    1.69215476e+00    2.68323407e+17
 1.14300000e+01    2.24709384e+00    1.69325958e+00    2.67177040e+17
 1.14350000e+01    2.22069858e+00    1.69436062e+00    2.66021617e+17
 1.14400000e+01    2.19442901e+00    1.69545783e+00    2.64857196e+17
 1.14450000e+01    2.16828602e+00    1.69655116e+00    2.63683287e+17
 1.14500000e+01    2.14227052e+00    1.69764057e+00    2.62500182e+17
 1.14550000e+01    2.11638340e+00    1.69872601e+00    2.61307493e+17
 1.14600000e+01    2.09062559e+00    1.69980743e+00    2.60105208e+17
 1.14650000e+01    2.06499803e+00    1.70088478e+00    2.58893029e+17
 1.14700000e+01    2.03950165e+00    1.70195801e+00    2.57671113e+17
 1.14750000e+01    2.01413740e+00    1.70302707e+00    2.56439187e+17
 1.14800000e+01    1.98890625e+00    1.70409192e+00    2.55197063e+17
 1.14850000e+01    1.96380915e+00    1.70515250e+00    2.53944863e+17
 1.14900000e+01    1.93884710e+00    1.70620877e+00    2.52682165e+17
 1.14950000e+01    1.91402109e+00    1.70726066e+00    2.51409123e+17
 1.15000000e+01    1.88933211e+00    1.70830812e+00    2.50125525e+17
 1.15050000e+01    1.86478117e+00    1.70935111e+00    2.48831217e+17
 1.15100000e+01    1.84036927e+00    1.71038957e+00    2.47526246e+17
 1.15150000e+01    1.81609743e+00    1.71142344e+00    2.46210478e+17
 1.15200000e+01    1.79196668e+00    1.71245267e+00    2.44883841e+17
 1.15250000e+01    1.76797804e+00    1.71347721e+00    2.43546177e+17
 1.15300000e+01    1.74413256e+00    1.71449700e+00    2.42197414e+17
 1.15350000e+01    1.72043127e+00    1.71551198e+00    2.40837711e+17
 1.15400000e+01    1.69687521e+00    1.71652210e+00    2.39466845e+17
 1.15450000e+01    1.67346542e+00    1.71752730e+00    2.38084866e+17
 1.15500000e+01    1.65020292e+00    1.71852753e+00    2.36691796e+17
 1.15550000e+01    1.62708878e+00    1.71952272e+00    2.35287689e+17
 1.15600000e+01    1.60412401e+00    1.72051282e+00    2.33872269e+17
 1.15650000e+01    1.58130963e+00    1.72149778e+00    2.32445910e+17
 1.15700000e+01    1.55864668e+00    1.72247754e+00    2.31008582e+17
 1.15750000e+01    1.53613615e+00    1.72345204e+00    2.29560459e+17
 1.15800000e+01    1.51377903e+00    1.72442122e+00    2.28101511e+17
 1.15850000e+01    1.49157630e+00    1.72538504e+00    2.26632116e+17
 1.15900000e+01    1.46952892e+00    1.72634343e+00    2.25152294e+17
 1.15950000e+01    1.44763782e+00    1.72729635e+00    2.23662472e+17
 1.16000000e+01    1.42590389e+00    1.72824373e+00    2.22162797e+17
 1.16050000e+01    1.40432801e+00    1.72918553e+00    2.20653753e+17
 1.16100000e+01    1.38291098e+00    1.73012170e+00    2.19135717e+17
 1.16150000e+01    1.36165358e+00    1.73105219e+00    2.17609296e+17
 1.16200000e+01    1.34055653e+00    1.73197695e+00    2.16075051e+17
 1.16250000e+01    1.31962045e+00    1.73289595e+00    2.14534084e+17
 1.16300000e+01    1.29884588e+00    1.73380914e+00    2.12987441e+17
 1.16350000e+01    1.27823323e+00    1.73471650e+00    2.11436388e+17
 1.16400000e+01    1.25778272e+00    1.73561799e+00    2.09883616e+17
 1.16450000e+01    1.23749427e+00    1.73651361e+00    2.08333779e+17
 1.16500000e+01    1.21736689e+00    1.73740339e+00    2.06796829e+17
 1.16550000e+01    1.19740027e+00    1.73828732e+00    2.05251998e+17
 1.16600000e+01    1.17759522e+00    1.73916536e+00    2.03697557e+17
 1.16650000e+01    1.15795256e+00    1.74003745e+00    2.02134046e+17
 1.16700000e+01    1.13847310e+00    1.74090354e+00    2.00560895e+17
 1.16750000e+01    1.11915761e+00    1.74176358e+00    1.98979024e+17
 1.16800000e+01    1.10000686e+00    1.74261753e+00    1.97388191e+17
 1.16850000e+01    1.08102158e+00    1.74346532e+00    1.95788585e+17
 1.16900000e+01    1.06220252e+00    1.74430692e+00    1.94180600e+17
 1.16950000e+01    1.04355034e+00    1.74514228e+00    1.92564529e+17
 1.17000000e+01    1.02506573e+00    1.74597134e+00    1.90940176e+17
 1.17050000e+01    1.00674932e+00    1.74679407e+00    1.89308334e+17
 1.17100000e+01    9.88601725e-01    1.74761042e+00    1.87668988e+17
 1.17150000e+01    9.70623537e-01    1.74842034e+00    1.86022455e+17
 1.17200000e+01    9.52815304e-01    1.74922380e+00    1.84369142e+17
 1.17250000e+01    9.35177542e-01    1.75002075e+00    1.82709107e+17
 1.17300000e+01    9.17710748e-01    1.75081115e+00    1.81042902e+17
 1.17350000e+01    9.00415373e-01    1.75159497e+00    1.79370798e+17
 1.17400000e+01    8.83291845e-01    1.75237216e+00    1.77693071e+17
 1.17450000e+01    8.66340541e-01    1.75314270e+00    1.76010127e+17
 1.17500000e+01    8.49561810e-01    1.75390654e+00    1.74322317e+17
 1.17550000e+01    8.32955963e-01    1.75466365e+00    1.72629998e+17
 1.17600000e+01    8.16523272e-01    1.75541401e+00    1.70933554e+17
 1.17650000e+01    8.00263971e-01    1.75615758e+00    1.69233339e+17
 1.17700000e+01    7.84178256e-01    1.75689434e+00    1.67529728e+17
 1.17750000e+01    7.68266284e-01    1.75762425e+00    1.65823116e+17
 1.17800000e+01    7.52528172e-01    1.75834730e+00    1.64113912e+17
 1.17850000e+01    7.36963999e-01    1.75906346e+00    1.62402447e+17
 1.17900000e+01    7.21573803e-01    1.75977272e+00    1.60689152e+17
 1.17950000e+01    7.06357586e-01    1.76047504e+00    1.58974376e+17
 1.18000000e+01    6.91315308e-01    1.76117041e+00    1.57258505e+17
 1.18050000e+01    6.76446894e-01    1.76185882e+00    1.55541940e+17
 1.18100000e+01    6.61752230e-01    1.76254025e+00    1.53825010e+17
 1.18150000e+01    6.47231166e-01    1.76321468e+00    1.52108098e+17
 1.18200000e+01    6.32883515e-01    1.76388211e+00    1.50391531e+17
 1.18250000e+01    6.18709056e-01    1.76454253e+00    1.48675675e+17
 1.18300000e+01    6.04707534e-01    1.76519592e+00    1.46960859e+17
 1.18350000e+01    5.90878658e-01    1.76584228e+00    1.45247412e+17
 1.18400000e+01    5.77222108e-01    1.76648161e+00    1.43535646e+17
 1.18450000e+01    5.63737533e-01    1.76711389e+00    1.41825821e+17
 1.18500000e+01    5.50424551e-01    1.76773913e+00    1.40118264e+17
 1.18550000e+01    5.37282755e-01    1.76835733e+00    1.38413227e+17
 1.18600000e+01    5.24311708e-01    1.76896847e+00    1.36710973e+17
 1.18650000e+01    5.11510952e-01    1.76957257e+00    1.35011702e+17
 1.18700000e+01    4.98880003e-01    1.77016962e+00    1.33315696e+17
 1.18750000e+01    4.86418354e-01    1.77075963e+00    1.31623122e+17
 1.18800000e+01    4.74125481e-01    1.77134260e+00    1.29934173e+17
 1.18850000e+01    4.62000839e-01    1.77191854e+00    1.28249030e+17
 1.18900000e+01    4.50043867e-01    1.77248744e+00    1.26567844e+17
 1.18950000e+01    4.38253990e-01    1.77304932e+00    1.24890730e+17
 1.19000000e+01    4.26630617e-01    1.77360418e+00    1.23217870e+17
 1.19050000e+01    4.15173148e-01    1.77415202e+00    1.21549294e+17
 1.19100000e+01    4.03880971e-01    1.77469286e+00    1.19885131e+17
 1.19150000e+01    3.92753465e-01    1.77522671e+00    1.18225438e+17
 1.19200000e+01    3.81790006e-01    1.77575356e+00    1.16570229e+17
 1.19250000e+01    3.70989960e-01    1.77627343e+00    1.14919600e+17
 1.19300000e+01    3.60352694e-01    1.77678633e+00    1.13273490e+17
 1.19350000e+01    3.49877571e-01    1.77729226e+00    1.11631968e+17
 1.19400000e+01    3.39563955e-01    1.77779123e+00    1.09994982e+17
 1.19450000e+01    3.29411210e-01    1.77828326e+00    1.08362457e+17
 1.19500000e+01    3.19418706e-01    1.77876834e+00    1.06734387e+17
 1.19550000e+01    3.09585816e-01    1.77924649e+00    1.05110689e+17
 1.19600000e+01    2.99911918e-01    1.77971772e+00    1.03491265e+17
 1.19650000e+01    2.90396401e-01    1.78018202e+00    1.01875996e+17
 1.19700000e+01    2.81038659e-01    1.78063942e+00    1.00264785e+17
 1.19750000e+01    2.71838103e-01    1.78108990e+00    9.86574669e+16
 1.19800000e+01    2.62794152e-01    1.78153349e+00    9.70539029e+16
 1.19850000e+01    2.53906241e-01    1.78197018e+00    9.54539009e+16
 1.19900000e+01    2.45173821e-01    1.78239998e+00    9.38573123e+16
 1.19950000e+01    2.36596356e-01    1.78282288e+00    9.22638812e+16
 1.20000000e+01    2.28173337e-01    1.78323890e+00    9.06733900e+16
 1.20050000e+01    2.19904267e-01    1.78364803e+00    8.90855964e+16
 1.20100000e+01    2.11788675e-01    1.78405028e+00    8.75002682e+16
 1.20150000e+01    2.03826113e-01    1.78444563e+00    8.59170800e+16
 1.20200000e+01    1.96016156e-01    1.78483410e+00    8.43357657e+16
 1.20250000e+01    1.88358410e-01    1.78521567e+00    8.27559949e+16
 1.20300000e+01    1.80852504e-01    1.78559034e+00    8.11775771e+16
 1.20350000e+01    1.73507190e-01    1.78595764e+00    7.93178013e+16
 1.20400000e+01    1.66346791e-01    1.78631634e+00    7.73723869e+16
 1.20450000e+01    1.59381873e-01    1.78666585e+00    7.51797987e+16
 1.20500000e+01    1.52621247e-01    1.78700572e+00    7.30426397e+16
 1.20550000e+01    1.46058931e-01    1.78733620e+00    7.09681908e+16
 1.20600000e+01    1.39688985e-01    1.78765757e+00    6.89545230e+16
 1.20650000e+01    1.33505650e-01    1.78797008e+00    6.69998530e+16
 1.20700000e+01    1.27503340e-01    1.78827399e+00    6.51024050e+16
 1.20750000e+01    1.21676636e-01    1.78856954e+00    6.32604528e+16
 1.20800000e+01    1.16021224e-01    1.78885692e+00    6.14105215e+16
 1.20850000e+01    1.10546243e-01    1.78913564e+00    5.94439817e+16
 1.20900000e+01    1.05251740e-01    1.78940566e+00    5.75422282e+16
 1.20950000e+01    1.00131641e-01    1.78966727e+00    5.57030934e+16
 1.21000000e+01    9.51800793e-02    1.78992072e+00    5.39245312e+16
 1.21050000e+01    9.03913859e-02    1.79016629e+00    5.22044574e+16
 1.21100000e+01    8.57606954e-02    1.79040420e+00    5.05004993e+16
 1.21150000e+01    8.12960041e-02    1.79063400e+00    4.86522624e+16
 1.21200000e+01    7.69990001e-02    1.79085558e+00    4.68736130e+16
 1.21250000e+01    7.28632557e-02    1.79106923e+00    4.51617104e+16
 1.21300000e+01    6.88825968e-02    1.79127526e+00    4.35140033e+16
 1.21350000e+01    6.50510876e-02    1.79147394e+00    4.19280176e+16
 1.21400000e+01    6.13630227e-02    1.79166554e+00    4.04014287e+16
 1.21450000e+01    5.78129174e-02    1.79185032e+00    3.89319306e+16
 1.21500000e+01    5.43958737e-02    1.79202850e+00    3.74925947e+16
 1.21550000e+01    5.11179222e-02    1.79219976e+00    3.59170871e+16
 1.21600000e+01    4.79810035e-02    1.79236396e+00    3.44089381e+16
 1.21650000e+01    4.49789387e-02    1.79252139e+00    3.29656205e+16
 1.21700000e+01    4.21058186e-02    1.79267235e+00    3.15843164e+16
 1.21750000e+01    3.93559911e-02    1.79281711e+00    3.02625659e+16
 1.21800000e+01    3.67283452e-02    1.79295570e+00    2.88635303e+16
 1.21850000e+01    3.42288666e-02    1.79308778e+00    2.74769958e+16
 1.21900000e+01    3.18519743e-02    1.79321362e+00    2.61584540e+16
 1.21950000e+01    2.95915505e-02    1.79333352e+00    2.49045335e+16
 1.22000000e+01    2.74417855e-02    1.79344777e+00    2.37119875e+16
 1.22050000e+01    2.53971652e-02    1.79355665e+00    2.25777360e+16
 1.22100000e+01    2.34542865e-02    1.79366030e+00    2.14088389e+16
 1.22150000e+01    2.16190166e-02    1.79375840e+00    2.02359149e+16
 1.22200000e+01    1.98861624e-02    1.79385121e+00    1.91284732e+16
 1.22250000e+01    1.82499186e-02    1.79393901e+00    1.80825173e+16
 1.22300000e+01    1.67070628e-02    1.79402196e+00    1.70241120e+16
 1.22350000e+01    1.52582665e-02    1.79410001e+00    1.59997277e+16
 1.22400000e+01    1.38981099e-02    1.79417342e+00    1.50394050e+16
 1.22450000e+01    1.26245187e-02    1.79424230e+00    1.40535594e+16
 1.22500000e+01    1.14361416e-02    1.79430669e+00    1.31275130e+16
 1.22550000e+01    1.03276375e-02    1.79436687e+00    1.22410565e+16
 1.22600000e+01    9.29877396e-03    1.79442283e+00    1.13468534e+16
 1.22650000e+01    8.34610605e-03    1.79447475e+00    1.05188534e+16
 1.22700000e+01    7.46393242e-03    1.79452292e+00    9.75150050e+15
 1.22750000e+01    6.64964026e-03    1.79456747e+00    8.97013650e+15
 1.22800000e+01    5.90263560e-03    1.79460843e+00    8.23587100e+15
 1.22850000e+01    5.21794009e-03    1.79464603e+00    7.53517993e+15
 1.22900000e+01    4.59485688e-03    1.79468032e+00    6.85128066e+15
 1.22950000e+01    4.02896587e-03    1.79471153e+00    6.22830645e+15
 1.23000000e+01    3.51800937e-03    1.79473976e+00    5.59851118e+15
 1.23050000e+01    3.05919636e-03    1.79476516e+00    5.03300405e+15
 1.23100000e+01    2.64908275e-03    1.79478790e+00    4.47492116e+15
 1.23150000e+01    2.28562488e-03    1.79480810e+00    3.96844316e+15
 1.23200000e+01    1.96486312e-03    1.79482596e+00    3.47949882e+15
 1.23250000e+01    1.68510486e-03    1.79484157e+00    3.03602649e+15
 1.23300000e+01    1.44255076e-03    1.79485513e+00    2.61192701e+15
 1.23350000e+01    1.23505624e-03    1.79486675e+00    2.23679974e+15
 1.23400000e+01    1.05903015e-03    1.79487662e+00    1.87951724e+15
 1.23450000e+01    9.12040278e-04    1.79488489e+00    1.55745149e+15
 1.23500000e+01    7.91180171e-04    1.79489169e+00    1.27266033e+15
 1.23550000e+01    6.93527637e-04    1.79489720e+00    1.01925073e+15
 1.23600000e+01    6.15978462e-04    1.79490159e+00    8.03178706e+14
 1.23650000e+01    5.55422500e-04    1.79490502e+00    6.23602585e+14
 1.23700000e+01    5.08436700e-04    1.79490768e+00    4.89346081e+14
 1.23750000e+01    4.70876842e-04    1.79490982e+00    4.18745482e+14
 1.23800000e+01    4.35624118e-04    1.79491182e+00    4.05047076e+14
 1.23850000e+01    4.02563914e-04    1.79491371e+00    3.72141907e+14
 1.23900000e+01    3.72390223e-04    1.79491543e+00    3.40484411e+14
 1.23950000e+01    3.44528651e-04    1.79491703e+00    3.17306946e+14
 1.24000000e+01    3.18604926e-04    1.79491851e+00    2.95348052e+14
 1.24050000e+01    2.94483435e-04    1.79491990e+00    2.75573928e+14
 1.24100000e+01    2.71933591e-04    1.79492120e+00    2.58877528e+14
 1.24150000e+01    2.50702079e-04    1.79492242e+00    2.44602437e+14
 1.24200000e+01    2.30671028e-04    1.79492358e+00    2.30661019e+14
 1.24250000e+01    2.11876936e-04    1.79492467e+00    2.15570543e+14
 1.24300000e+01    1.94448012e-04    1.79492568e+00    1.98746724e+14
 1.24350000e+01    1.78456948e-04    1.79492661e+00    1.82349990e+14
 1.24400000e+01    1.63768250e-04    1.79492747e+00    1.68035233e+14
 1.24450000e+01    1.50252226e-04    1.79492826e+00    1.54634484e+14
 1.24500000e+01    1.37830092e-04    1.79492898e+00    1.42373773e+14
 1.24550000e+01    1.26380919e-04    1.79492965e+00    1.31748085e+14
 1.24600000e+01    1.15759968e-04    1.79493028e+00    1.22786922e+14
 1.24650000e+01    1.05849969e-04    1.79493086e+00    1.14890761e+14
 1.24700000e+01    9.65834374e-05    1.79493141e+00    1.07547081e+14
 1.24750000e+01    8.79276698e-05    1.79493192e+00    1.00434421e+14
 1.24800000e+01    7.98665335e-05    1.79493239e+00    9.34902645e+13
 1.24850000e+01    7.23823236e-05    1.79493284e+00    8.67704665e+13
 1.24900000e+01    6.54531355e-05    1.79493325e+00    8.03223893e+13
 1.24950000e+01    5.90517723e-05    1.79493363e+00    7.42437658e+13
 1.25000000e+01    5.31414055e-05    1.79493398e+00    6.86472389e+13
 1.25050000e+01    4.76788098e-05    1.79493431e+00    6.35677352e+13
 1.25100000e+01    4.26298652e-05    1.79493461e+00    5.86916142e+13
 1.25150000e+01    3.79960123e-05    1.79493489e+00    5.35931755e+13
 1.25200000e+01    3.38015565e-05    1.79493514e+00    4.82021427e+13
 1.25250000e+01    3.00451725e-05    1.79493537e+00    4.31930994e+13
 1.25300000e+01    2.66695448e-05    1.79493557e+00    3.90726733e+13
 1.25350000e+01    2.36039401e-05    1.79493576e+00    3.56681892e+13
 1.25400000e+01    2.08034580e-05    1.79493593e+00    3.26513929e+13
 1.25450000e+01    1.82460014e-05    1.79493608e+00    2.97654429e+13
 1.25500000e+01    1.59315136e-05    1.79493622e+00    2.67554725e+13
 1.25550000e+01    1.38727041e-05    1.79493635e+00    2.36204778e+13
 1.25600000e+01    1.20607738e-05    1.79493646e+00    2.08487334e+13
 1.25650000e+01    1.04526391e-05    1.79493656e+00    1.86517952e+13
 1.25700000e+01    9.01138616e-06    1.79493664e+00    1.67483860e+13
 1.25750000e+01    7.72204457e-06    1.79493672e+00    1.49452346e+13
 1.25800000e+01    6.57716692e-06    1.79493679e+00    1.32353685e+13
 1.25850000e+01    5.56753168e-06    1.79493686e+00    1.16551561e+13
 1.25900000e+01    4.67992485e-06    1.79493691e+00    1.02618840e+13
 1.25950000e+01    3.89981486e-06    1.79493696e+00    8.99416952e+12
 1.26000000e+01    3.22481074e-06    1.79493700e+00    7.67355505e+12
 1.26050000e+01    2.65509911e-06    1.79493704e+00    6.46328340e+12
 1.26100000e+01    2.17271085e-06    1.79493707e+00    5.51811776e+12
 1.26150000e+01    1.76002659e-06    1.79493709e+00    4.73190110e+12
 1.26200000e+01    1.40723861e-06    1.79493711e+00    4.03598212e+12
 1.26250000e+01    1.10838215e-06    1.79493713e+00    3.39690868e+12
